id,name,6,13,20,27,34,41,48,55,62,69,76,83,90,97,104,111,118,125,132,139,146,153,160,167,174,181,188,195,202,209,216,223,230,237
0,no_layer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,higher_elementary_teachers_to_children,1.0,0.6605216940999831,0.03905777155639505,0.006945922353386517,0.0026260417326926275,0.005840608670971392,0.014764498234890584,0.02391892086804823,0.04325986084473119,0.06582207076256635,0.10669720509094252,0.157152580806921,0.25014325812802185,0.3371451343469383,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,highschool_children_inclass,1.0,0.6605216940999831,0.03905777155639505,0.006945922353386517,0.0026260417326926275,0.005840608670971392,0.014764498234890584,0.02391892086804823,0.04325986084473119,0.06582207076256635,0.10669720509094252,0.157152580806921,0.25014325812802185,0.3371451343469383,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,highschool_teachers_to_children,1.0,0.6605216940999831,0.03905777155639505,0.006945922353386517,0.0026260417326926275,0.005840608670971392,0.014764498234890584,0.02391892086804823,0.04325986084473119,0.06582207076256635,0.10669720509094252,0.157152580806921,0.25014325812802185,0.3371451343469383,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,nursary_children_coridors,1.0,0.7822330273341602,0.054777926153270186,0.011536580796422101,0.0051653276368611376,0.00909424728389885,0.02012188153058536,0.02990389828024002,0.05091108053620906,0.07407360235964908,0.11600481001365855,0.16624909003678376,0.2587976663043978,0.34243046381314596,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,elementary_children_coridors,1.0,0.7822330273341602,0.054777926153270186,0.011536580796422101,0.0051653276368611376,0.00909424728389885,0.02012188153058536,0.02990389828024002,0.05091108053620906,0.07407360235964908,0.11600481001365855,0.16624909003678376,0.2587976663043978,0.34243046381314596,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,highschool_children_coridors,1.0,0.7822330273341602,0.054777926153270186,0.011536580796422101,0.0051653276368611376,0.00909424728389885,0.02012188153058536,0.02990389828024002,0.05091108053620906,0.07407360235964908,0.11600481001365855,0.16624909003678376,0.2587976663043978,0.34243046381314596,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,nursary_teachers,1.0,0.6605216940999831,0.03905777155639505,0.006945922353386517,0.0026260417326926275,0.005840608670971392,0.014764498234890584,0.02391892086804823,0.04325986084473119,0.06582207076256635,0.10669720509094252,0.157152580806921,0.25014325812802185,0.3371451343469383,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,elementary_teachers,1.0,0.6605216940999831,0.03905777155639505,0.006945922353386517,0.0026260417326926275,0.005840608670971392,0.014764498234890584,0.02391892086804823,0.04325986084473119,0.06582207076256635,0.10669720509094252,0.157152580806921,0.25014325812802185,0.3371451343469383,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,highschool_teachers,1.0,0.6605216940999831,0.03905777155639505,0.006945922353386517,0.0026260417326926275,0.005840608670971392,0.014764498234890584,0.02391892086804823,0.04325986084473119,0.06582207076256635,0.10669720509094252,0.157152580806921,0.25014325812802185,0.3371451343469383,0.4924845702386502,0.5514546645410028,0.5298740908085865,0.5087242533751503,0.5020812385132276,0.4868172448452084,0.471788870288463,0.47521801355735815,0.4688875299112804,0.46259949435157777,0.5031013731948095,0.49974381128598333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,leasure_outdoor,1,0.488263796478518,0.136997533733023,0.137799378402143,0.122944960686204,0.153219319931311,0.330967877936172,0.437036047740524,0.767196923756536,0.856534627356102,1.0627375565675,1.10287408101776,1.57133519809854,1.92851552605926,2.58748571788322,2.45277728369623,3.02600686363045,3.59923644356467,3.47867672013231,3.67909623379487,3.87951574745743,3.61154160193873,3.63478459020597,3.65802757847321,3.2006737398688,2.78857504400566,2.37647634814252,2.2636107013364,2.28814504049584,1.70847249707964,1.27539575246474,1.15196247743735,1.28916507858213,0.753146303468622
19,leasure_visit,1,0.513070443135405,0.285257669941394,0.154849573268975,0.122944960686204,0.178250802773261,0.274963476046973,0.345157786730314,0.476303901941999,0.58012901041118,0.708917085418265,0.751643078741768,0.96151232282432,0.994609142799551,1.19513346545323,1.16371467337116,1.18921450248526,1.21471433159936,1.10612372949587,1.1258657891228,1.14560784874974,1.04998531469966,1.10446402719496,1.15894273969026,1.07388225043019,1.08798687692893,1.10209150342767,1.04058861927628,1.05026310541323,1.0036241180921,1.0332715698204,0.884780350017518,0.986856454782047,0.775476979458301
20,leasure_pub,1,0.673370850019281,0.115079784355919,0.0386526194178389,0.0745614035087719,0.0794086007031863,0.114625187127963,0.114714028902658,0.209006387217566,0.240407823670896,0.639102919476916,0.79909096277333,1.10113494067287,1.21769155227224,1.39910624931855,1.44138191392696,1.49782632966005,1.55427074539313,1.57188874445325,1.5931320433904,1.61437534232755,1.5658846197627,1.55436433523405,1.5428440507054,1.52273785766784,1.47117806185886,1.41961826604989,1.38200747471454,1.26522711292499,1.17472122241245,1.13897260132217,1.02812212446687,0.875049036196204,0.409999099278187
21,work_contacts,1,0.784949953062589,0.412226191717826,0.375431095523632,0.498539435248296,0.501577959235294,0.5974924839636,0.604490851387418,0.671197808973378,0.701880910742026,0.77244354414034,0.822479216577902,0.921147067493953,0.958361034094243,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.05382247217344,1.05028831030895,1.06233977342841,1.01497704217234,0.979567163947572,0.944624378609258,0.889786136917631,0.752535354871764,0.637690636423625
22,work_workers_to_clients_distant,1,0.766978051904729,0.393565951161867,0.35022984012857,0.454426229508197,0.461069487289637,0.553984403053365,0.565415117766569,0.633459283564194,0.668501781943119,0.74260866984829,0.79828564113214,0.902799738664535,0.948664647588955,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.05382247217344,1.05028831030895,1.06233977342841,1.01497704217234,0.979567163947572,0.944624378609258,0.889786136917631,0.752535354871764,0.637690636423625
23,work_workers_to_clients_physical_short,1,0.766978051904729,0.393565951161867,0.35022984012857,0.454426229508197,0.461069487289637,0.553984403053365,0.565415117766569,0.633459283564194,0.668501781943119,0.74260866984829,0.79828564113214,0.902799738664535,0.948664647588955,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.05382247217344,1.05028831030895,1.06233977342841,1.01497704217234,0.979567163947572,0.944624378609258,0.889786136917631,0.752535354871764,0.637690636423625
24,work_workers_to_clients_physical_long,1,0.735300492104783,0.488940546720005,0.356609059592599,0.454426229508197,0.38070918376344,0.485739062040269,0.495336754394948,0.633403443230918,0.602297841138284,0.806774278230121,0.836925152461536,1.06762608490707,0.958183055076689,1.36966931834228,1.16972756378429,1.13990918946437,1.11009081514446,0.99578566888903,1.0574172419774,1.11904881506578,0.896219391360278,1.02923604798681,1.16225270461334,0.997673929520353,1.05382823144674,1.10998253337312,0.967923845242869,1.07921065100503,0.974331458751725,1.0542708128309,0.974047785722486,1.30736443551264,0.930916005127232
25,public_transport,1,0.665320750661672,0.292796868838452,0.179407958352601,0.230769230769231,0.213283322701238,0.273042665209903,0.280929247531334,0.383790014871634,0.417752107681384,0.591815550622092,0.607878738962175,0.77232756437539,0.811934667908946,1.07617569767648,1.02245367690313,1.01390467102469,1.00535566514625,0.978473323020659,0.993498256466054,1.00852318991145,0.914741154371245,0.964728437213097,1.01471572005495,0.955852428202707,0.992009201959798,1.02816597571689,0.971373380796401,0.956848888438762,0.918444638995264,0.980171245208412,0.901457413634121,0.972839418653142,0.769602379435764
26,shops_customers,1,0.797675480290431,0.698252726384065,0.573744592419733,0.538880813953488,0.540575271444464,0.60417866685474,0.637240807664086,0.714327888224489,0.723515375390224,0.807611830057615,0.826984835412844,0.913355448666131,0.95204909014897,1.02827869066001,1.00645337960451,1.0183544030568,1.0302554265091,0.989786016407277,0.996175217536763,1.00256441866625,0.943990897312172,0.973812040133636,1.0036331829551,0.970455425499765,0.99236662395767,1.01427782241557,0.971901325640095,0.995886545256889,0.9339197643974,0.970178026961387,0.931546687849119,0.998529904662927,0.926476307398713
27,shops_workers_to_clients,1,0.797675480290431,0.698252726384065,0.573744592419733,0.538880813953488,0.540575271444464,0.60417866685474,0.637240807664086,0.714327888224489,0.723515375390224,0.807611830057615,0.826984835412844,0.913355448666131,0.95204909014897,1.02827869066001,1.00645337960451,1.0183544030568,1.0302554265091,0.989786016407277,0.996175217536763,1.00256441866625,0.943990897312172,0.973812040133636,1.0036331829551,0.970455425499765,0.99236662395767,1.01427782241557,0.971901325640095,0.995886545256889,0.9339197643974,0.970178026961387,0.931546687849119,0.998529904662927,0.926476307398713
28,pubs_customers,1,0.673370850019281,0.115079784355919,0.0386526194178389,0.0745614035087719,0.0794086007031863,0.114625187127963,0.114714028902658,0.209006387217566,0.240407823670896,0.639102919476916,0.79909096277333,1.10113494067287,1.21769155227224,1.39910624931855,1.44138191392696,1.49782632966005,1.55427074539313,1.57188874445325,1.5931320433904,1.61437534232755,1.5658846197627,1.55436433523405,1.5428440507054,1.52273785766784,1.47117806185886,1.41961826604989,1.38200747471454,1.26522711292499,1.17472122241245,1.13897260132217,1.02812212446687,0.875049036196204,0.409999099278187
29,pubs_workers_to_clients,1,0.673370850019281,0.115079784355919,0.0386526194178389,0.0745614035087719,0.0794086007031863,0.114625187127963,0.114714028902658,0.209006387217566,0.240407823670896,0.639102919476916,0.79909096277333,1.10113494067287,1.21769155227224,1.39910624931855,1.44138191392696,1.49782632966005,1.55427074539313,1.57188874445325,1.5931320433904,1.61437534232755,1.5658846197627,1.55436433523405,1.5428440507054,1.52273785766784,1.47117806185886,1.41961826604989,1.38200747471454,1.26522711292499,1.17472122241245,1.13897260132217,1.02812212446687,0.875049036196204,0.409999099278187
30,other,1,0.761995031570217,0.388468604784371,0.343447813701539,0.44273127753304,0.450330194462391,0.542449877093627,0.555055661444526,0.623454337542498,0.659652565439205,0.734699078691255,0.791871627500654,0.897935636726521,0.946094016581542,1.04614060053412,1.10700262424762,1.08512578974727,1.06324895524692,1.0562840932178,1.0401038888765,1.0239236845352,1.02763808324111,1.02077043878226,1.01390279432342,1.05735663403793,1.05382247217344,1.05028831030895,1.06233977342841,1.01497704217234,0.979567163947572,0.944624378609258,0.889786136917631,0.752535354871764,0.637690636423625
31,superspreader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,footbal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,party1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,party2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,party3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

